pack,constraint_id,vendor,tested_version,url_kind,url_version_token,verdict,source_url
milvus_002,milvus_state_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_002,milvus_state_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_002,milvus_type_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_002,milvus_type_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_002,milvus_type_collections_load_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_002,milvus_type_collections_rename_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Rename.md
milvus_002,milvus_type_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_002,milvus_type_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_002,milvus_type_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_002,milvus_type_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_002,milvus_type_entities_upsert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_003,milvus_behavioral_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_003,milvus_behavioral_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_003,milvus_behavioral_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_003,milvus_behavioral_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_003,milvus_range_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_003,milvus_range_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_003,milvus_range_entities_search_002,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_003,milvus_state_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_003,milvus_state_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_003,milvus_state_databases_drop_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_003,milvus_state_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_003,milvus_state_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_003,milvus_type_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_003,milvus_type_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_003,milvus_type_collections_load_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_003,milvus_type_collections_rename_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Rename.md
milvus_003,milvus_type_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_003,milvus_type_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_003,milvus_type_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_003,milvus_type_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_003,milvus_type_entities_upsert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_behavioral_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_004,milvus_behavioral_collections_create_002,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_004,milvus_behavioral_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_004,milvus_behavioral_collections_load_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_004,milvus_behavioral_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_behavioral_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_004,milvus_behavioral_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_behavioral_entities_insert_002,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_behavioral_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_004,milvus_behavioral_hybrid_search_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_behavioral_indexes_create_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_behavioral_users_update_password_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/User%20(v2)/Update%20Password.md
milvus_004,milvus_range_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_range_entities_insert_002,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_range_entities_query_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_range_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_004,milvus_range_entities_search_002,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_004,milvus_range_hybrid_search_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_state_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_state_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_state_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_004,milvus_state_entities_upsert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_state_entities_upsert_002,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_state_jobs_import_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Import%20(v2)/Create.md
milvus_004,milvus_type_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_004,milvus_type_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_004,milvus_type_collections_load_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_004,milvus_type_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_type_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_type_entities_query_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_type_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_004,milvus_type_entities_upsert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_004,milvus_type_hybrid_search_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_behavioral_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_005,milvus_behavioral_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_behavioral_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_005,milvus_behavioral_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_behavioral_entities_insert_002,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_range_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_range_entities_insert_002,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_range_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_005,milvus_state_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_005,milvus_state_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_005,milvus_state_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_state_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_type_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_005,milvus_type_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_005,milvus_type_collections_load_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_005,milvus_type_collections_rename_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Rename.md
milvus_005,milvus_type_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_type_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_005,milvus_type_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_005,milvus_type_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_005,milvus_type_entities_upsert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_behavioral_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_006,milvus_behavioral_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_behavioral_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_006,milvus_behavioral_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_behavioral_entities_insert_002,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_range_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_range_entities_insert_002,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_range_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_006,milvus_state_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_006,milvus_state_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_006,milvus_state_databases_drop_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_state_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_state_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_type_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_006,milvus_type_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_006,milvus_type_collections_load_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_006,milvus_type_collections_rename_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Rename.md
milvus_006,milvus_type_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_type_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_006,milvus_type_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_006,milvus_type_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_006,milvus_type_entities_upsert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_007,milvus_behavioral_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_007,milvus_behavioral_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_007,milvus_behavioral_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_007,milvus_behavioral_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_007,milvus_range_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_007,milvus_range_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_007,milvus_range_entities_search_002,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_007,milvus_state_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_007,milvus_state_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_007,milvus_state_databases_drop_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_007,milvus_state_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_007,milvus_state_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_007,milvus_type_collections_create_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_007,milvus_type_collections_drop_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_007,milvus_type_collections_load_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_007,milvus_type_collections_rename_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Rename.md
milvus_007,milvus_type_entities_delete_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_007,milvus_type_entities_get_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_007,milvus_type_entities_insert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_007,milvus_type_entities_search_001,milvus,2.6.10,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_007,milvus_type_entities_upsert_001,milvus,2.6.10,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_008,milvus_behavioral_collections_create_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_008,milvus_behavioral_entities_delete_001,milvus,2.6.12,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_008,milvus_behavioral_entities_get_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_008,milvus_behavioral_entities_search_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_008,milvus_range_entities_insert_001,milvus,2.6.12,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_008,milvus_range_entities_search_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_008,milvus_range_entities_search_002,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_008,milvus_state_collections_create_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_008,milvus_state_collections_drop_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_008,milvus_state_databases_drop_001,milvus,2.6.12,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_008,milvus_state_entities_delete_001,milvus,2.6.12,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_008,milvus_state_entities_search_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_008,milvus_type_collections_create_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_008,milvus_type_collections_drop_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Drop.md
milvus_008,milvus_type_collections_load_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Load.md
milvus_008,milvus_type_collections_rename_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Rename.md
milvus_008,milvus_type_entities_delete_001,milvus,2.6.12,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_008,milvus_type_entities_get_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_008,milvus_type_entities_insert_001,milvus,2.6.12,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_008,milvus_type_entities_search_001,milvus,2.6.12,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_008,milvus_type_entities_upsert_001,milvus,2.6.12,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_009,milvus_behavioral_collections_create_001,milvus,2.6.16,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Collection%20(v2)/Create.md
milvus_009,milvus_behavioral_entities_delete_001,milvus,2.6.16,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
milvus_009,milvus_behavioral_entities_get_001,milvus,2.6.16,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Get.md
milvus_009,milvus_behavioral_entities_search_001,milvus,2.6.16,vendor-documentation,2.6,aligned,https://milvus.io/api-reference/restful/v2.6.x/v2/Vector%20(v2)/Search.md
milvus_009,milvus_range_entities_insert_001,milvus,2.6.16,implementation-source,2.6.17,aligned,https://github.com/milvus-io/milvus/blob/v2.6.17/internal/distributed/proxy/httpserver/constant.go
